,clienteId,cancelouPlano,genero,cidadaoIdoso,temParceiro,temDependentes,mesesContrato,assinaturaTelefonica,multiplasLinhas,provedorInternet,segurancaOnline,backupOnline,protecaoDispositivo,suporteTecnico,streamingTV,streamingFilmes,tipoContrato,contaOnline,gastoDiario,formaPagamento,totalServicosMensalmente,totalGasto,validacaoTotalGasto,diferencaTotalGasto
4269,5871-DGTXZ,Não,Masculino,Não,Não,Não,32,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Conta Enviada,19.8,607.7,633.6,-25.899999999999977
4270,5872-OEQNH,Não,Feminino,Não,Não,Não,60,No,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Não,Sim,Um ano,Yes,1.0,Conta Eletrônica,44.45,2773.9,2667.0,106.90000000000009
4271,5875-YPQFJ,Sim,Masculino,Não,Não,Não,1,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,69.9,69.9,69.9,0.0
4272,5876-HZVZM,Sim,Feminino,Não,Sim,Sim,6,Yes,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,No,2.0,Cartão de Crédito (Automático),55.9,365.35,335.4,29.950000000000045
4273,5876-QMYLD,Não,Feminino,Não,Sim,Sim,23,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Conta Enviada,20.05,415.1,461.15000000000003,-46.05000000000001
4274,5879-HMFFH,Não,Feminino,Não,Sim,Não,72,Yes,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,No,3.0,Transferência bancária (Automático),88.05,6520.8,6339.599999999999,181.20000000000073
4275,5879-SESNB,Não,Feminino,Não,Não,Não,11,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,No,3.0,Conta Eletrônica,75.25,888.65,827.75,60.89999999999998
4276,5882-CMAZQ,Não,Feminino,Não,Sim,Sim,5,No,Sem serviço de telefone,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,No,1.0,Conta Eletrônica,34.25,163.55,171.25,-7.699999999999989
4277,5883-GTGVD,Sim,Masculino,Não,Não,Não,19,Yes,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,99.95,1931.75,1899.05,32.700000000000045
4278,5884-FBCTL,Não,Feminino,Não,Sim,Sim,72,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Transferência bancária (Automático),25.1,1857.85,1807.2,50.649999999999864
4279,5884-GCYMI,Sim,Masculino,Não,Não,Não,1,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,No,2.0,Conta Enviada,69.4,69.4,69.4,0.0
4280,5886-VLQVU,Não,Masculino,Não,Sim,Não,35,Yes,Sim,Fibra ótica,Não,Não,Não,Sim,Não,Sim,Mensal,Yes,3.0,Transferência bancária (Automático),89.85,3161.2,3144.75,16.449999999999818
4281,5887-IKKYO,Não,Masculino,Não,Sim,Sim,58,Yes,Sim,Fibra ótica,Não,Não,Sim,Sim,Não,Sim,Dois anos,No,3.0,Transferência bancária (Automático),94.35,5563.65,5472.299999999999,91.35000000000036
4282,5888-TLMCL,Sem Informação,Feminino,Não,Sim,Sim,69,No,Sem serviço de telefone,DSL,Não,Sim,Sim,Não,Sim,Sim,Dois anos,Yes,2.0,Cartão de Crédito (Automático),54.95,3772.5,3791.55,-19.050000000000182
4283,5889-JTMUL,Sim,Feminino,Sim,Sim,Não,50,Yes,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Não,Mensal,Yes,3.0,Conta Eletrônica,95.05,4888.7,4752.5,136.19999999999982
4284,5889-LFOLL,Sim,Feminino,Não,Não,Não,13,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,84.6,1115.2,1099.8,15.400000000000091
4285,5893-KCLGT,Não,Feminino,Não,Não,Sim,72,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,Yes,1.0,Conta Enviada,19.75,1567.0,1422.0,145.0
4286,5893-PYOLZ,Não,Masculino,Não,Não,Não,56,Yes,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,3.0,Cartão de Crédito (Automático),81.8,4534.45,4580.8,-46.350000000000364
4287,5895-QSXOD,Não,Masculino,Não,Não,Não,9,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,No,2.0,Conta Enviada,70.05,657.5,630.4499999999999,27.050000000000068
4288,5896-NPFWW,Sim,Masculino,Não,Sim,Sim,3,Yes,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,50.15,168.15,150.45,17.700000000000017
4289,5897-ZYEKH,Não,Feminino,Sim,Sim,Não,67,Yes,Sim,Fibra ótica,Sim,Sim,Não,Não,Sim,Sim,Um ano,Yes,4.0,Conta Eletrônica,105.6,7112.15,7075.2,36.94999999999982
4290,5898-IGSLP,Não,Masculino,Não,Sim,Sim,31,Yes,Sim,Fibra ótica,Sim,Não,Sim,Sim,Não,Não,Mensal,No,3.0,Conta Eletrônica,89.3,2823.0,2768.2999999999997,54.70000000000027
4291,5899-MQZZL,Sim,Feminino,Não,Não,Não,13,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Enviada,75.0,999.45,975.0,24.450000000000045
4292,5899-OUVKV,Não,Masculino,Não,Não,Não,31,Yes,Não,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,94.5,2979.2,2929.5,49.69999999999982
4293,5902-WBLSE,Não,Feminino,Não,Sim,Sim,70,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,Yes,1.0,Cartão de Crédito (Automático),20.15,1411.2,1410.5,0.7000000000000455
4294,5906-BFOZT,Não,Masculino,Não,Não,Não,1,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Yes,1.0,Conta Enviada,19.5,19.5,19.5,0.0
4295,5906-CVLHP,Sim,Feminino,Não,Sim,Sim,45,Yes,Não,DSL,Não,Sim,Não,Sim,Não,Não,Um ano,Yes,2.0,Cartão de Crédito (Automático),54.15,2319.8,2436.75,-116.94999999999982
4296,5906-DVAPM,Não,Feminino,Não,Sim,Sim,55,Yes,Sim,DSL,Sim,Sim,Não,Sim,Sim,Não,Um ano,Yes,2.0,Cartão de Crédito (Automático),75.0,4213.9,4125.0,88.89999999999964
4297,5908-QMGOE,Sim,Masculino,Sim,Não,Não,15,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Cartão de Crédito (Automático),74.2,1133.9,1113.0,20.90000000000009
4298,5909-ECHUI,Sim,Feminino,Não,Não,Não,1,Yes,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Yes,2.0,Conta Eletrônica,56.25,56.25,56.25,0.0
4299,5913-INRQV,Não,Masculino,Sim,Sim,Não,34,Yes,Não,Fibra ótica,Sim,Não,Não,Sim,Sim,Não,Um ano,No,3.0,Conta Enviada,90.15,3128.8,3065.1000000000004,63.69999999999982
4300,5914-DVBWJ,Sim,Feminino,Sim,Não,Não,18,Yes,Sim,Fibra ótica,Não,Sim,Não,Sim,Não,Não,Mensal,Yes,3.0,Conta Eletrônica,85.45,1505.85,1538.1000000000001,-32.25000000000023
4301,5914-GXMDA,Não,Feminino,Não,Sim,Não,32,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Conta Enviada,19.3,593.2,617.6,-24.399999999999977
4302,5914-XRFQB,Não,Masculino,Não,Sim,Não,72,Yes,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,4.0,Transferência bancária (Automático),115.8,8424.9,8337.6,87.29999999999927
4303,5915-ANOEI,Não,Masculino,Não,Sim,Não,70,Yes,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Não,Dois anos,No,3.0,Conta Enviada,79.15,5536.5,5540.5,-4.0
4304,5915-DGNVC,Não,Feminino,Não,Sim,Não,49,Yes,Sim,DSL,Sim,Sim,Sim,Não,Não,Sim,Um ano,No,2.0,Conta Eletrônica,71.8,3472.05,3518.2,-46.149999999999636
4305,5916-QEWPT,Não,Feminino,Não,Sim,Não,2,Yes,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,No,2.0,Cartão de Crédito (Automático),69.0,147.8,138.0,9.800000000000011
4306,5917-HBSDW,Não,Feminino,Não,Sim,Sim,37,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Eletrônica,19.35,683.75,715.95,-32.200000000000045
4307,5917-RYRMG,Não,Masculino,Sim,Não,Não,32,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Cartão de Crédito (Automático),19.8,587.7,633.6,-45.89999999999998
4308,5918-VUKWP,Não,Feminino,Não,Não,Não,32,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Transferência bancária (Automático),20.55,654.55,657.6,-3.050000000000068
4309,5919-TMRGD,Sim,Feminino,Não,Não,Sim,1,Yes,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Yes,3.0,Conta Eletrônica,79.35,79.35,79.35,0.0
4310,5919-VCZYM,Não,Masculino,Não,Não,Não,2,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,No,1.0,Conta Enviada,20.05,42.7,40.1,2.6000000000000014
4311,5921-NGYRH,Não,Masculino,Não,Sim,Não,64,Yes,Não,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Enviada,73.55,4764.0,4707.2,56.80000000000018
4312,5922-ABDVO,Sim,Feminino,Não,Sim,Não,19,Yes,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Sim,Mensal,No,3.0,Conta Enviada,89.65,1761.05,1703.3500000000001,57.69999999999982
4313,5923-GXUOC,Sim,Masculino,Não,Não,Não,10,Yes,Não,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,104.4,1081.45,1044.0,37.450000000000045
4314,5924-IFQTT,Não,Masculino,Não,Sim,Sim,13,Yes,Sim,DSL,Não,Sim,Sim,Sim,Sim,Não,Mensal,Yes,2.0,Conta Eletrônica,72.8,930.05,946.4,-16.350000000000023
4315,5924-SNGKP,Não,Feminino,Não,Não,Sim,41,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,Yes,1.0,Cartão de Crédito (Automático),20.25,865.0,830.25,34.75
4316,5928-QLDHB,Não,Masculino,Não,Não,Não,9,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,3.0,Conta Eletrônica,76.25,684.85,686.25,-1.3999999999999773
4317,5930-GBIWP,Não,Masculino,Não,Não,Não,69,Yes,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,Yes,3.0,Cartão de Crédito (Automático),81.5,5553.25,5623.5,-70.25
4318,5931-FLJJF,Sim,Masculino,Sim,Sim,Não,7,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Enviada,70.1,467.55,490.69999999999993,-23.14999999999992
4319,5934-RMPOV,Não,Feminino,Não,Não,Sim,22,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,84.75,1816.75,1864.5,-47.75
4320,5934-TSSAU,Não,Feminino,Não,Sim,Sim,23,Yes,Não,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,Yes,3.0,Cartão de Crédito (Automático),75.3,1702.9,1731.8999999999999,-28.999999999999773
4321,5935-FCCNB,Não,Feminino,Sim,Não,Não,17,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,94.2,1608.15,1601.4,6.75
4322,5937-EORGB,Não,Masculino,Sim,Sim,Não,15,Yes,Sim,Fibra ótica,Sim,Não,Sim,Não,Sim,Não,Mensal,Yes,3.0,Conta Eletrônica,96.5,1392.25,1447.5,-55.25
4323,5939-SXWHM,Não,Masculino,Não,Sim,Sim,48,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Transferência bancária (Automático),26.3,1245.05,1262.4,-17.350000000000136
4324,5939-XAIXZ,Não,Feminino,Não,Não,Não,19,Yes,Sim,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Yes,2.0,Conta Enviada,56.1,1033.9,1065.9,-32.0
4325,5940-AHUHD,Sim,Masculino,Não,Não,Não,1,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,No,2.0,Conta Enviada,70.6,70.6,70.6,0.0
4326,5940-NFXKV,Sim,Masculino,Não,Sim,Sim,19,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,83.65,1465.75,1589.3500000000001,-123.60000000000014
4327,5943-PWAPA,Sem Informação,Feminino,Não,Sim,Não,53,Yes,Não,Fibra ótica,Não,Não,Não,Sim,Sim,Sim,Um ano,Yes,3.0,Conta Eletrônica,93.45,4872.2,4952.85,-80.65000000000055
4328,5944-UGLLK,Não,Masculino,Não,Não,Não,53,No,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Sim,Sim,Um ano,No,2.0,Cartão de Crédito (Automático),54.9,3045.75,2909.7,136.05000000000018
4329,5945-AZYHT,Não,Masculino,Não,Sim,Não,71,Yes,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,Um ano,Yes,4.0,Conta Eletrônica,109.6,7854.15,7781.599999999999,72.55000000000018
4330,5947-SGKCL,Não,Feminino,Não,Sim,Sim,15,Yes,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Yes,4.0,Transferência bancária (Automático),105.35,1559.25,1580.25,-21.0
4331,5948-UJZLF,Não,Masculino,Não,Não,Não,2,Yes,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,No,2.0,Conta Enviada,49.25,97.0,98.5,-1.5
4332,5949-EBSQK,Sim,Masculino,Não,Sim,Sim,4,Yes,Não,DSL,Não,Não,Não,Sim,Não,Sim,Mensal,No,2.0,Cartão de Crédito (Automático),61.45,229.55,245.8,-16.25
4333,5949-HGVJL,Não,Feminino,Não,Sim,Não,26,Yes,Não,DSL,Não,Sim,Não,Sim,Sim,Sim,Mensal,Yes,2.0,Conta Eletrônica,73.05,1959.5,1899.3,60.200000000000045
4334,5949-XIKAE,Sim,Feminino,Não,Sim,Sim,8,Yes,Não,Fibra ótica,Não,Sim,Não,Não,Sim,Não,Mensal,Yes,3.0,Conta Eletrônica,83.55,680.05,668.4,11.649999999999977
4335,5950-AAAGJ,Não,Masculino,Não,Não,Não,18,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,No,3.0,Transferência bancária (Automático),84.3,1537.9,1517.3999999999999,20.500000000000227
4336,5951-AOFIH,Não,Masculino,Não,Não,Não,33,Yes,Não,DSL,Não,Sim,Sim,Não,Sim,Não,Mensal,Yes,2.0,Cartão de Crédito (Automático),66.4,2245.4,2191.2000000000003,54.19999999999982
4337,5954-BDFSG,Não,Feminino,Não,Não,Não,72,Yes,Sim,Fibra ótica,Não,Não,Sim,Sim,Sim,Sim,Dois anos,Yes,4.0,Cartão de Crédito (Automático),107.5,7853.7,7740.0,113.69999999999982
4338,5955-EPOAZ,Não,Feminino,Não,Não,Não,6,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Yes,1.0,Conta Enviada,20.95,109.5,125.69999999999999,-16.19999999999999
4339,5955-ERIHD,Sim,Masculino,Não,Sim,Não,18,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,94.7,1687.95,1704.6000000000001,-16.65000000000009
4340,5956-VKDTT,Sim,Feminino,Sim,Sim,Não,5,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,74.35,334.8,371.75,-36.94999999999999
4341,5956-YHHRX,Não,Masculino,Sim,Não,Não,21,Yes,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,104.35,2271.85,2191.35,80.5
4342,5959-BELXA,Sim,Masculino,Sim,Não,Não,32,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Yes,3.0,Cartão de Crédito (Automático),96.15,3019.25,3076.8,-57.55000000000018
4343,5960-MVTUK,Não,Masculino,Não,Não,Não,3,No,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Yes,1.0,Conta Eletrônica,29.75,96.85,89.25,7.599999999999994
4344,5960-WPXQM,Sim,Masculino,Não,Não,Não,1,Yes,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Yes,3.0,Conta Eletrônica,79.05,79.05,79.05,0.0
4345,5961-VUSRV,Não,Feminino,Não,Não,Não,12,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,Yes,1.0,Transferência bancária (Automático),19.35,219.35,232.20000000000002,-12.850000000000023
4346,5965-GGPRW,Não,Masculino,Não,Sim,Sim,72,Yes,Sim,Fibra ótica,Sim,Não,Sim,Não,Sim,Sim,Dois anos,No,4.0,Transferência bancária (Automático),105.25,7609.75,7578.0,31.75
4347,5966-EMAZU,Não,Masculino,Não,Sim,Não,64,Yes,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Um ano,Yes,4.0,Conta Enviada,108.5,6880.85,6944.0,-63.149999999999636
4348,5968-HYJRZ,Não,Masculino,Não,Sim,Sim,47,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Conta Enviada,24.55,1160.45,1153.8500000000001,6.599999999999909
4349,5968-VXZLG,Não,Masculino,Não,Não,Não,2,Yes,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Transferência bancária (Automático),46.6,87.9,93.2,-5.299999999999997
4350,5968-XQIVE,Não,Masculino,Não,Sim,Sim,72,Yes,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Não,Um ano,Yes,3.0,Conta Eletrônica,89.7,6588.95,6458.400000000001,130.54999999999927
4351,5970-GHJAW,Não,Masculino,Não,Sim,Sim,46,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Cartão de Crédito (Automático),19.95,862.4,917.6999999999999,-55.299999999999955
4352,5973-EJGDP,Não,Masculino,Não,Não,Não,51,Yes,Sim,Fibra ótica,Não,Sim,Sim,Sim,Não,Não,Mensal,Yes,3.0,Conta Eletrônica,87.35,4473.0,4454.849999999999,18.150000000000546
4353,5975-BAICR,Não,Masculino,Não,Sim,Sim,36,Yes,Não,DSL,Sim,Não,Sim,Não,Não,Sim,Um ano,Yes,2.0,Cartão de Crédito (Automático),63.7,2188.5,2293.2000000000003,-104.70000000000027
4354,5976-JCJRH,Sim,Masculino,Não,Sim,Não,10,Yes,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Yes,2.0,Conta Eletrônica,70.3,738.2,703.0,35.200000000000045
4355,5977-CKHON,Não,Feminino,Não,Sim,Sim,43,Yes,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Sim,Mensal,Yes,3.0,Transferência bancária (Automático),92.55,4039.0,3979.65,59.34999999999991
4356,5980-BDHPY,Não,Masculino,Não,Sim,Não,72,Yes,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,3.0,Transferência bancária (Automático),87.1,6230.1,6271.2,-41.099999999999454
4357,5980-NOPLP,Sim,Feminino,Não,Sim,Não,44,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,96.1,4364.1,4228.4,135.70000000000073
4358,5981-ITEMU,Sim,Masculino,Não,Sim,Não,40,Yes,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Yes,3.0,Transferência bancária (Automático),97.1,3706.95,3884.0,-177.05000000000018
4359,5981-ZVXOT,Não,Feminino,Sim,Não,Não,35,Yes,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,Um ano,Yes,4.0,Conta Eletrônica,108.35,3726.15,3792.25,-66.09999999999991
4360,5982-FPVQN,Não,Feminino,Não,Sim,Sim,37,Yes,Sim,Fibra ótica,Não,Sim,Sim,Não,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,95.15,3532.85,3520.55,12.299999999999727
4361,5982-PSMKW,Não,Feminino,Não,Sim,Sim,23,Yes,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,3.0,Cartão de Crédito (Automático),91.1,2198.3,2095.2999999999997,103.00000000000045
4362,5982-XMDEX,Não,Feminino,Não,Não,Não,65,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,No,1.0,Transferência bancária (Automático),26.5,1698.55,1722.5,-23.950000000000045
4363,5985-BEHZK,Não,Feminino,Sim,Sim,Não,72,Yes,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Um ano,No,4.0,Cartão de Crédito (Automático),105.0,7578.05,7560.0,18.050000000000182
4364,5985-TBABQ,Não,Feminino,Não,Não,Não,32,Yes,Sim,DSL,Sim,Não,Não,Não,Sim,Sim,Um ano,No,2.0,Conta Enviada,74.75,2282.95,2392.0,-109.05000000000018
4365,5986-WWXDV,Não,Masculino,Não,Não,Sim,39,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Transferência bancária (Automático),19.35,779.2,754.6500000000001,24.549999999999955
4366,5989-AXPUC,Não,Feminino,Não,Sim,Não,68,Yes,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,No,4.0,Conta Enviada,118.6,7990.05,8064.799999999999,-74.74999999999909
4367,5989-OMNJE,Não,Feminino,Não,Sim,Sim,24,No,Sem serviço de telefone,DSL,Sim,Sim,Sim,Não,Sim,Sim,Um ano,No,2.0,Conta Eletrônica,57.6,1367.75,1382.4,-14.650000000000091
4368,5989-PGKJB,Não,Feminino,Não,Não,Não,16,Yes,Não,Fibra ótica,Não,Sim,Não,Não,Não,Sim,Mensal,Yes,3.0,Conta Eletrônica,86.25,1340.1,1380.0,-39.90000000000009
4369,5993-BQHEA,Não,Masculino,Não,Não,Não,12,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,No,1.0,Cartão de Crédito (Automático),20.05,267.0,240.60000000000002,26.399999999999977
4370,5993-JSUWV,Não,Feminino,Não,Não,Não,66,Yes,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Dois anos,Yes,2.0,Transferência bancária (Automático),61.15,4017.45,4035.9,-18.450000000000273
4371,5995-LFTLE,Não,Masculino,Não,Não,Não,58,Yes,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,Yes,1.0,Cartão de Crédito (Automático),25.3,1474.35,1467.4,6.949999999999818
4372,5995-OIGLP,Sim,Masculino,Não,Não,Não,12,Yes,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,No,2.0,Conta Enviada,56.65,654.85,679.8,-24.949999999999932
4373,5995-SNNEW,Não,Masculino,Sim,Sim,Não,23,Yes,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Yes,3.0,Conta Eletrônica,104.45,2184.85,2402.35,-217.5
4374,5995-WWKKG,Não,Feminino,Não,Não,Não,37,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Um ano,Yes,1.0,Conta Eletrônica,19.8,695.05,732.6,-37.55000000000007
4375,5996-DAOQL,Não,Masculino,Não,Não,Não,1,Yes,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Yes,1.0,Conta Enviada,20.45,20.45,20.45,0.0
4376,5996-EBTKM,Não,Feminino,Não,Sim,Sim,67,Yes,Sim,DSL,Não,Não,Sim,Sim,Não,Sim,Dois anos,Yes,2.0,Transferência bancária (Automático),69.9,4615.9,4683.3,-67.40000000000055
4377,5996-NRVXR,Não,Masculino,Sim,Sim,Não,40,Yes,Não,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Não,Um ano,Yes,3.0,Cartão de Crédito (Automático),98.15,4116.8,3926.0,190.80000000000018
4378,5997-OPVFA,Não,Masculino,Não,Sim,Não,72,Yes,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Yes,3.0,Transferência bancária (Automático),89.05,6254.45,6411.599999999999,-157.14999999999964
4379,5998-DZLYR,Não,Feminino,Não,Sim,Não,61,Yes,Sim,Fibra ótica,Não,Sim,Não,Sim,Não,Sim,Dois anos,Yes,3.0,Transferência bancária (Automático),94.35,5703.0,5755.349999999999,-52.349999999999454
